shortname;nome_backup;nome_categoria;nome_imagem
EEEFMDRJONESDOSSANTOSNEVES_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32009402_2895_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32009402 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEMIRMADULCELOPESPONTE_3ªN03-EM-NAR_PV_INEP32065051_7488_2024;erro_restauracao;erro_restauracao;
EEEMIRMADULCELOPESPONTE_3ªN01-EJA-EP-ALG_3ª ETAPA_PIPAT_INEP32065051_5151_2024/1;EJA_EP_2024_1_3aETAPA_PIPAT;erro_categorização;EJA_EP_PIPAT
EEEMIRMADULCELOPESPONTE_2ªV01-EJA-EM_2ª ETAPA_PVI2_INEP32065051_7380_2024/1;EJA_EM_2024_1_2aETAPA_PVI2;erro_categorização;EJA_EM_PVI2
EEEMIRMADULCELOPESPONTE_2ªV01-EJA-EM_2ª ETAPA_PVI1_INEP32065051_7380_2024/1;EJA_EM_2024_1_2aETAPA_PVI1;erro_categorização;EJA_EM_PVI1
EEEMIRMADULCELOPESPONTE_2ªN01-EJA-EP-ALG_2ª ETAPA_PIPAT_INEP32065051_4755_2024/1;EJA_EP_2024_1_2aETAPA_PIPAT;erro_categorização;EJA_EP_PIPAT
EEEMIRMADULCELOPESPONTE_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32065051_7333_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;erro_categorização;EJA_EM_PIPAT
EEEMIRMADULCELOPESPONTE_2ªM01-EJA-EM_2ª ETAPA_PVI2_INEP32065051_4300_2024/1;EJA_EM_2024_1_2aETAPA_PVI2;erro_categorização;EJA_EM_PVI2
EEEMIRMADULCELOPESPONTE_2ªM01-EJA-EM_2ª ETAPA_PVI1_INEP32065051_4300_2024/1;EJA_EM_2024_1_2aETAPA_PVI1;erro_categorização;EJA_EM_PVI1
EEEMIRMADULCELOPESPONTE_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32065051_4302_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;erro_categorização;EJA_EM_PIPAT
EEEMAUGUSTORUSCHI_1ªN01-EM_PV_INEP32065027_806_2024;erro_restauracao;erro_restauracao;
EEEMAUGUSTORUSCHI_1ªN01-EM_EO_INEP32065027_806_2024;erro_restauracao;erro_restauracao;
EEEFMGUILHERMINAHULDAKRUGERREINHOLZ_1ªN01-EM_PV_INEP32078625_518_2024;erro_restauracao;erro_restauracao;
EEEFMGUILHERMINAHULDAKRUGERREINHOLZ_1ªN01-EM_EO_INEP32078625_518_2024;erro_restauracao;erro_restauracao;
EEEFMALICEHOLZMEISTER_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32031661_7338_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;erro_categorização;EJA_EM_PIPAT
EEEFMSATURNINORANGELMAURO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32033940_7353_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;erro_categorização;EJA_EM_PIPAT
EEEFMSATURNINORANGELMAURO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32033940_7352_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;erro_categorização;EJA_EM_PIPAT
EEEFMSATURNINORANGELMAURO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32033940_7351_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;;
