shortname;nome_backup;nome_categoria;nome_imagem
EEEMMARIADALVAGAMABERNABE_1ªN01-EM_EO_INEP32079435_838_2024;EM_2024_1aN_EO;INEP32079435 / ENSINO MÉDIO / 2024;EM_EO
EEEFMJOSEANTONIODASILVAONOFRE_4ªN01-EJA-EM-AGE_4ª ETAPA_PIPAT_INEP32007744_7011_2024/1;EJA_EM_2024_1_4aETAPA_PIPAT;INEP32007744 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMMERCESGARCIAVIEIRA_4ªN01-EJA-EM-AAD_4ª ETAPA_PIPAT_INEP32058268_1873_2024/1;EJA_EM_2024_1_4aETAPA_PIPAT;INEP32058268 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEMPROFMARIACANDIDOKNEIPP_1ªN01-EM_PV_INEP32079214_854_2024;EM_2024_1aN_PV;INEP32079214 / ENSINO MÉDIO / 2024;EM_PV
EEEMPROFMARIACANDIDOKNEIPP_1ªN01-EM_EO_INEP32079214_854_2024;EM_2024_1aN_EO;INEP32079214 / ENSINO MÉDIO / 2024;EM_EO
EEEMMENINOJESUS_1ªN01-EM_PV_INEP32078536_843_2024;EM_2024_1aN_PV;INEP32078536 / ENSINO MÉDIO / 2024;EM_PV
EEEMMENINOJESUS_1ªN01-EM_EO_INEP32078536_843_2024;EM_2024_1aN_EO;INEP32078536 / ENSINO MÉDIO / 2024;EM_EO
EEEFMSANTISSIMATRINDADE_4ªN01-EJA-EM-AAD_4ª ETAPA_PIPAT_INEP32078587_2601_2024/1;EJA_EM_2024_1_4aETAPA_PIPAT;INEP32078587 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPEDRODEALCANTARAGALVEAS_4ªN01-EJA-EM-AAD_4ª ETAPA_PIPAT_INEP32046634_1917_2024/1;EJA_EM_2024_1_4aETAPA_PIPAT;INEP32046634 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMHORACIOPLINIO_4ªN1EPOUT_4ª ETAPA_PIPAT_INEP32051840_4935_2024/1;EM_2024_4aN_PIPAT;INEP32051840 / ENSINO MÉDIO / 2024;EM_PIPAT
EEEFMHORACIOPLINIO_3ªN1EPOUT_3ª ETAPA_PIPAT_INEP32051840_4036_2024/1;EM_2024_3aN_PIPAT;INEP32051840 / ENSINO MÉDIO / 2024;EM_PIPAT
EEEFMHORACIOPLINIO_2ªN1EPOUT_2ª ETAPA_PIPAT_INEP32051840_3509_2024/1;EM_2024_2aN_PIPAT;INEP32051840 / ENSINO MÉDIO / 2024;EM_PIPAT
EEEFMHORACIOPLINIO_1ªN1EPOUT_1ª ETAPA_PIPAT_INEP32051840_2954_2024/1;EM_2024_1aN_PIPAT;INEP32051840 / ENSINO MÉDIO / 2024;EM_PIPAT
EEEFMPROFCAROLINAPICHLER_4ªN01-EJA-EM-AAD_4ª ETAPA_PIPAT_INEP32010745_5063_2024/1;EJA_EM_2024_1_4aETAPA_PIPAT;INEP32010745 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
