;shortname;fullname;category
420;EEEFMPEDRODEALCANTARAGALVEAS_2ªN01-EJA-EM-AAD_2ª ETAPA_PIPAT_INEP32046634_6532_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
421;EEEFMPEDRODEALCANTARAGALVEAS_3ªN01-EJA-EM-AAD_3ª ETAPA_PIPAT_INEP32046634_5402_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
422;EEEFMPEDRODEALCANTARAGALVEAS_4ªN01-EJA-EM-AAD_4ª ETAPA_PIPAT_INEP32046634_1917_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
423;CEEFMTIMONSENHORMIGUELDESANCTIS_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32047002_2159_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
424;CEEFMTIMONSENHORMIGUELDESANCTIS_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32047002_3303_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
425;CEEFMTIMONSENHORMIGUELDESANCTIS_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32047002_2741_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
426;CEEFMTIMONSENHORMIGUELDESANCTIS_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32047002_2140_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
427;EEEFMPROFMARIATRINDADEOLIVEIRA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32047720_6013_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
428;EEEFMPROFMARIATRINDADEOLIVEIRA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32047720_6225_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
429;EEEFMPROFMARIATRINDADEOLIVEIRA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32047720_6692_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
430;EEEFMPROFMARIATRINDADEOLIVEIRA_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32047720_5748_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
431;EEEFMBERNARDOHORTA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32048459_5608_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
432;EEEFMBERNARDOHORTA_4ªN01-EJA-EP-AAD_4ª ETAPA_PIPAT_INEP32048459_6600_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
433;EEEFMSANTISSIMATRINDADE_1ªN01-EJA-EM-AAD_1ª ETAPA_PIPAT_INEP32078587_6242_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
434;EEEFMSANTISSIMATRINDADE_2ªN01-EJA-EM-AAD_2ª ETAPA_PIPAT_INEP32078587_6408_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
435;EEEFMSANTISSIMATRINDADE_3ªN01-EJA-EM-AAD_3ª ETAPA_PIPAT_INEP32078587_6544_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
436;EEEFMSANTISSIMATRINDADE_4ªN01-EJA-EM-AAD_4ª ETAPA_PIPAT_INEP32078587_2601_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
437;CEEFMTIBRAULIOFRANCO_2ªN01-EM-TVC_PROINPAC_INEP32049536_3286_2024;;6622
438;CEEFMTIBRAULIOFRANCO_3ªN01-EM-TVC_PROINPAC_INEP32049536_3835_2024;;6622
439;EEEMMENINOJESUS_1ªN01-EM_EO_INEP32078536_843_2024;ESTUDO ORIENTADO;6622
440;EEEMMENINOJESUS_1ªN01-EM_PROINPAC_INEP32078536_843_2024;;6622
441;EEEMMENINOJESUS_1ªN01-EM_PV_INEP32078536_843_2024;PROJETO DE VIDA;6622
442;EEEMMENINOJESUS_2ªN01-EM-ESP_PROINPAC_INEP32078536_1484_2024;;6622
443;EEEMMENINOJESUS_3ªN01-EM-ESP_PROINPAC_INEP32078536_2116_2024;;6622
444;EEEMPROFMARIACANDIDOKNEIPP_1ªN01-EM_EO_INEP32079214_854_2024;ESTUDO ORIENTADO;6622
445;EEEMPROFMARIACANDIDOKNEIPP_1ªN01-EM_PROINPAC_INEP32079214_854_2024;;6622
446;EEEMPROFMARIACANDIDOKNEIPP_1ªN01-EM_PV_INEP32079214_854_2024;PROJETO DE VIDA;6622
447;EEEMPROFMARIACANDIDOKNEIPP_2ªN01-EM-ENE_PROINPAC_INEP32079214_1495_2024;;6622
448;EEEMPROFMARIACANDIDOKNEIPP_3ªN01-EM-ENE_PROINPAC_INEP32079214_2128_2024;;6622
449;EEEFMMERCESGARCIAVIEIRA_3ªN01-EJA-EM-AAD_3ª ETAPA_PIPAT_INEP32058268_1250_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
450;EEEFMMERCESGARCIAVIEIRA_4ªN01-EJA-EM-AAD_4ª ETAPA_PIPAT_INEP32058268_1873_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
451;EEEFMCABOCLOBERNARDO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32020341_5609_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
452;EEEFMDYLIOPENEDO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32020180_6778_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
453;EEEFMDYLIOPENEDO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32020180_6861_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
454;EEEFMDYLIOPENEDO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32020180_5175_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
455;EEEFMERMENTINALEAL_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32020333_3463_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
456;EEEFMERMENTINALEAL_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32020333_5299_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
457;EEEFMERMENTINALEAL_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32020333_4470_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
458;EEEFMMISAELPINTONETTO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32073330_3050_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
459;EEEFMMISAELPINTONETTO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32073330_5698_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
460;EEEFMMISAELPINTONETTO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32073330_5977_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
461;EEEFMMISAELPINTONETTO_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32073330_1876_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
462;EEEFMMISAELPINTONETTO_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32073330_2477_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
463;EEIEFMALDEIACAIEIRASVELHA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32081294_2133_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
464;EEIEFMALDEIACAIEIRASVELHA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32081294_3828_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
465;EEIEFMALDEIACAIEIRASVELHA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32081294_3278_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
466;EEEFMNARCEUDEPAIVAFILHO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32021194_6579_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
467;EEEFMNARCEUDEPAIVAFILHO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32021194_7216_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
468;EEEFMNARCEUDEPAIVAFILHO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32021194_7217_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
469;EEEFMJOAONEIVA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32021550_1179_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
470;EEEFMJOAONEIVA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32021550_1799_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
471;EEEFMJOAONEIVA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32021550_2980_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
472;EEEFMJOAONEIVA_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32021550_4529_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
473;EEEFMPOLIVALENTEDELINHARESI_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32022212_2519_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
474;EEEFMPOLIVALENTEDELINHARESI_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32022212_3636_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
475;EEEFMPOLIVALENTEDELINHARESI_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32022212_4610_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
476;EEEFMPOLIVALENTEDELINHARESI_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32022212_1298_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
477;EEEFMPOLIVALENTEDELINHARESI_8ªN01EJA-EF_8ª ETAPA_PIPAT_INEP32022212_1922_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
478;EEEFMPROFESSORMANOELABREU_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32022778_7192_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
479;EEEFMPROFESSORMANOELABREU_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32022778_7193_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
480;EEEFMPROFESSORMANOELABREU_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32022778_7276_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
481;EEEFMPROFESSORMANOELABREU_5ªN01-EJA-EF_5ª ETAPA_PIPAT_INEP32022778_7184_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
482;EEEFMPROFESSORMANOELABREU_6ªN01-EJA-EF_6ª ETAPA_PIPAT_INEP32022778_7188_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
483;EEEFMPROFESSORMANOELABREU_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32022778_7189_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
484;EEEFMPROFESSORMANOELABREU_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32022778_7190_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
485;EEEFMPROFESSORAREGINABANHOSPAIXAO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32022158_6288_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
486;EEEFMPROFESSORAREGINABANHOSPAIXAO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32022158_6453_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
487;EEEFMPROFESSORAREGINABANHOSPAIXAO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32022158_6581_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
488;EEEMEMIRDEMACEDOGOMES_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32022360_827_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
489;EEEMEMIRDEMACEDOGOMES_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32022360_1468_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
490;EEEMEMIRDEMACEDOGOMES_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32022360_2101_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
491;EEEMEMIRDEMACEDOGOMES_6ªN01-EJA-EF_6ª ETAPA_PIPAT_INEP32022360_7183_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
492;EEEMEMIRDEMACEDOGOMES_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32022360_7185_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
493;EEEMEMIRDEMACEDOGOMES_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32022360_7187_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
494;EEEFMBANANAL_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32025149_2848_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
495;EEEFMBANANAL_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32025149_3940_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
496;EEEFMBANANAL_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32025149_4419_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
497;EEEFMBANANAL_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32025149_5264_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
498;EEEFMBANANAL_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32025149_5603_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
499;EEEFMARMANDOBARBOSAQUITIBA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32023014_4413_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
500;EEEFMARMANDOBARBOSAQUITIBA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32023014_4859_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
501;EEEFMARMANDOBARBOSAQUITIBA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32023014_5260_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
502;EEEFMCANDIDOPORTINARI_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32079842_1673_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
503;EEEFMCANDIDOPORTINARI_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32079842_2861_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
504;EEEFMCANDIDOPORTINARI_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32079842_3417_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
505;EEEFMANTONIODOSSANTOSNEVES_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32005652_2258_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
506;EEEFMANTONIODOSSANTOSNEVES_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32005652_2830_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
507;EEEFMANTONIODOSSANTOSNEVES_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32005652_3381_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
508;EEEFMBELAVISTA_2ªN01-EJA-EP-AGE_2ª ETAPA_PIPAT_INEP32014708_6993_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
509;EEEFMBELAVISTA_4ªN01-EJA-EP-AGE_4ª ETAPA_PIPAT_INEP32014708_1042_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
510;EEEFMDOMJOSEDALVIT_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32014597_2886_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
511;EEEFMDOMJOSEDALVIT_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32014597_3440_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
512;EEEFMDOMJOSEDALVIT_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32014597_4888_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
513;EEEFMDOMJOSEDALVIT_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32014597_1697_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
514;EEEFMDOMJOSEDALVIT_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32014597_2317_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
515;EEEFMPAULOFREIRE_3ªN1-EJA-EM-AGE_3ª ETAPA_PIPAT_INEP32079478_7076_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
516;EEEFMDEMUCURICI_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32015089_1071_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
517;EEEFMDEMUCURICI_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32015089_1694_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
518;EEEFMDEMUCURICI_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32015089_2314_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
519;EEEFMJOSEANTONIODASILVAONOFRE_3ªN01-EJA-EM-AGE_3ª ETAPA_PIPAT_INEP32007744_6996_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
520;EEEFMJOSEANTONIODASILVAONOFRE_4ªN01-EJA-EM-AGE_4ª ETAPA_PIPAT_INEP32007744_7011_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
521;EEEMMARIADALVAGAMABERNABE_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32079435_4756_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
522;EEEMMARIADALVAGAMABERNABE_1ªN01-EM_EO_INEP32079435_838_2024;ESTUDO ORIENTADO;6622
523;EEEMMARIADALVAGAMABERNABE_1ªN01-EM_PROINPAC_INEP32079435_838_2024;;6622
524;EEEMMARIADALVAGAMABERNABE_1ªN01-EM_PV_INEP32079435_838_2024;PROJETO DE VIDA;6622
525;EEEMMARIADALVAGAMABERNABE_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32079435_250_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
526;EEEMMARIADALVAGAMABERNABE_2ªN01-EM-NAR_PROINPAC_INEP32079435_2702_2024;;6622
527;EEEMMARIADALVAGAMABERNABE_2ªN02-EM-ENE_PROINPAC_INEP32079435_3262_2024;;6622
528;EEEMMARIADALVAGAMABERNABE_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32079435_5523_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
529;EEEMMARIADALVAGAMABERNABE_3ªN01-EM-NAR_PROINPAC_INEP32079435_3813_2024;;6622
530;EEEMMARIADALVAGAMABERNABE_3ªN02-EM-ENE_PROINPAC_INEP32079435_4303_2024;;6622
531;EEEMMARIADALVAGAMABERNABE_4ªN01-EJA-EP-AGE_4ª ETAPA_PIPAT_INEP32079435_5826_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
532;EEEMZEFERINOOLIOSI_1ªN01-EM_EO_INEP32079451_858_2024;ESTUDO ORIENTADO;6622
533;EEEMZEFERINOOLIOSI_1ªN01-EM_PROINPAC_INEP32079451_858_2024;;6622
534;EEEMZEFERINOOLIOSI_1ªN01-EM_PV_INEP32079451_858_2024;PROJETO DE VIDA;6622
535;EEEMZEFERINOOLIOSI_2ªN01-EM-ENE_PROINPAC_INEP32079451_1499_2024;;6622
536;EEEMZEFERINOOLIOSI_3ªN01-EM-ENE_PROINPAC_INEP32079451_2132_2024;;6622
537;EEUEFASSENTAMENTOADAOPRETTO_1ªN01-EJA-EP-AGE_1ª ETAPA_PIPAT_INEP32080220_5189_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
538;EEEFMMARGEMDOITAUNINHAS_3ªN01-EJA-EM-AGE_3ª ETAPA_PIPAT_INEP32015496_1851_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
539;EEEFMSAOJOAODOSOBRADO_1ªN01-EM_EO_INEP32015550_745_2024;ESTUDO ORIENTADO;6622
540;EEEFMSAOJOAODOSOBRADO_1ªN01-EM_PROINPAC_INEP32015550_745_2024;;6622
541;EEEFMSAOJOAODOSOBRADO_1ªN01-EM_PV_INEP32015550_745_2024;PROJETO DE VIDA;6622
542;EEEFMSAOJOAODOSOBRADO_2ªN01-EM_PROINPAC_INEP32015550_3181_2024;;6622
543;EEEFMSAOJOAODOSOBRADO_2ªN02-EM_PROINPAC_INEP32015550_3726_2024;;6622
544;EEEFMSAOJOAODOSOBRADO_3ªN01-EM_PROINPAC_INEP32015550_2612_2024;;6622
545;EEEFMSATURNINORIBEIRODOSSANTOS_1ªN01-EJA-EM-AGE_1ª ETAPA_PIPAT_INEP32073712_1392_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
546;EEEFMSATURNINORIBEIRODOSSANTOS_2ªN01-EJA-EM-AGE_2ª ETAPA_PIPAT_INEP32073712_2020_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
547;EEEFMSATURNINORIBEIRODOSSANTOS_3ªN01-EJA-EM-AGE_3ª ETAPA_PIPAT_INEP32073712_2620_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
548;EEEMNOSSASENHORADELOURDES_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32015631_5526_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
549;EEEMNOSSASENHORADELOURDES_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32015631_6275_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
550;EEEMNOSSASENHORADELOURDES_3ªN01-EJA-EM_3ª ETAPA_PVI1_INEP32015631_4759_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS I;6622
551;EEEMNOSSASENHORADELOURDES_3ªN01-EJA-EM_3ª ETAPA_PVI2_INEP32015631_4759_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS II;6622
552;EEEFMITAMIRA_1ªN01-EJA-EM-AGE_1ª ETAPA_PIPAT_INEP32102011_1162_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
553;EEEFMITAMIRA_2ªN01-EJA-EM-AGE_2ª ETAPA_PIPAT_INEP32102011_1782_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
554;EEEFMITAMIRA_3ªN01-EJA-EM-AGE_3ª ETAPA_PIPAT_INEP32102011_2400_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
555;EEEFMITAMIRA_4ªN01-EJA-EM-AGE_4ª ETAPA_PIPAT_INEP32102011_2966_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
556;CEEFMTIGOVERNADORGERSONCAMATA_1ªN01-EJA-EP-ADC_1ª ETAPA_PIPAT_INEP32007876_7284_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
